PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;57;12;28079057_12_8;2018;01;00020;V;00038;V;00079;V;00057;V;00035;V;00021;V;00029;V;00115;V;00167;V;00058;V;00036;V;00172;V;00119;V;00037;V;00106;V;00114;V;00149;V;00167;V;00166;V;00155;V;00076;V;00137;V;00169;V;00140;V;00165;V;00033;V;00018;V;00013;V;00129;V;00133;V;00140;V
28;079;57;12;28079057_12_8;2018;02;00154;V;00034;V;00050;V;00028;V;00044;V;00032;V;00056;V;00060;V;00188;V;00040;V;00068;V;00047;V;00081;V;00034;V;00087;V;00061;V;00045;V;00017;V;00033;V;00030;V;00025;V;00085;V;00075;V;00094;V;00057;V;00127;V;00102;V;00076;V;00000;N;00000;N;00000;N
28;079;57;12;28079057_12_8;2018;03;00029;V;00058;V;00026;V;00024;V;00035;V;00034;V;00033;V;00065;V;00061;V;00033;V;00011;V;00023;V;00042;V;00051;V;00024;V;00034;V;00028;V;00017;V;00032;V;00022;V;00021;V;00071;V;00083;V;00008;V;00012;V;00041;V;00049;V;00061;V;00011;V;00007;V;00011;V
28;079;57;12;28079057_12_8;2018;04;00026;V;00034;V;00023;V;00019;V;00054;V;00063;V;00029;V;00019;V;00024;V;00034;V;00031;V;00032;V;00035;V;00030;V;00018;V;00022;V;00061;V;00044;V;00029;V;00020;V;00022;V;00031;V;00047;V;00053;V;00053;V;00036;V;00024;V;00010;V;00009;V;00022;V;00000;N
28;079;57;12;28079057_12_8;2018;05;00012;V;00033;V;00048;V;00019;V;00018;V;00014;V;00033;V;00055;V;00028;V;00023;V;00034;V;00013;V;00012;V;00019;V;00010;V;00021;V;00030;V;00029;V;00021;V;00013;V;00032;V;00049;V;00039;V;00025;V;00046;V;00038;V;00024;V;00041;V;00050;V;00044;V;00043;V
28;079;57;12;28079057_12_8;2018;06;00043;V;00018;V;00021;V;00020;V;00026;V;00031;V;00040;V;00042;V;00029;V;00024;V;00022;V;00037;V;00015;V;00019;V;00039;V;00012;V;00009;V;00018;V;00022;V;00026;V;00032;V;00036;V;00017;V;00016;V;00032;V;00033;V;00040;V;00024;V;00021;V;00016;V;00000;N
28;079;57;12;28079057_12_8;2018;07;00011;V;00019;V;00039;V;00028;V;00035;V;00023;V;00022;V;00012;V;00021;V;00018;V;00023;V;00026;V;00021;V;00022;V;00014;V;00017;V;00021;V;00028;V;00036;V;00030;V;00008;V;00015;V;00023;V;00031;V;00042;V;00038;V;00037;V;00025;V;00012;V;00038;V;00035;V
28;079;57;12;28079057_12_8;2018;08;00051;V;00052;V;00024;V;00013;V;00016;V;00031;V;00036;V;00023;V;00017;V;00014;V;00022;V;00023;V;00024;V;00011;V;00015;V;00020;V;00014;V;00006;V;00010;V;00022;V;00031;V;00025;V;00036;V;00024;V;00015;V;00014;V;00047;V;00041;V;00041;V;00034;V;00020;V
28;079;57;12;28079057_12_8;2018;09;00031;V;00020;V;00035;V;00034;V;00029;V;00040;V;00018;V;00028;V;00028;V;00025;V;00028;V;00054;V;00044;V;00037;V;00017;V;00045;V;00028;V;00045;V;00063;V;00047;V;00046;V;00033;V;00023;V;00020;V;00040;V;00020;V;00066;V;00067;V;00043;V;00031;V;00000;N
28;079;57;12;28079057_12_8;2018;10;00016;V;00049;V;00063;V;00090;V;00069;V;00050;V;00009;V;00032;V;00028;V;00070;V;00052;V;00034;V;00081;V;00019;V;00050;V;00072;V;00047;V;00042;V;00025;V;00020;V;00036;V;00073;V;00101;V;00139;V;00085;V;00097;V;00036;V;00021;V;00032;V;00039;V;00062;V
28;079;57;12;28079057_12_8;2018;11;00113;V;00031;V;00123;V;00056;V;00037;V;00033;V;00068;V;00092;V;00018;V;00022;V;00021;V;00078;V;00091;V;00062;V;00069;V;00062;V;00043;V;00027;V;00038;V;00036;V;00043;V;00075;V;00052;V;00106;V;00035;V;00041;V;00161;V;00168;V;00142;V;00087;V;00000;N
28;079;57;12;28079057_12_8;2018;12;00099;V;00084;V;00082;V;00239;V;00227;V;00161;V;00108;V;00163;V;00171;V;00266;V;00151;V;00129;V;00049;V;00092;V;00138;V;00026;V;00128;V;00150;V;00080;V;00099;V;00071;V;00044;V;00124;V;00165;V;00092;V;00239;V;00197;V;00073;V;00065;V;00094;V;00178;V
28;079;58;7;28079058_7_8;2018;01;00001;V;00003;V;00004;V;00003;V;00001;V;00001;V;00001;V;00007;V;00025;V;00004;V;00002;V;00014;V;00008;V;00002;V;00015;V;00027;V;00014;V;00018;V;00018;V;00004;V;00009;V;00016;V;00016;V;00027;V;00018;V;00007;V;00001;V;00001;V;00006;V;00010;V;00020;V
28;079;58;7;28079058_7_8;2018;02;00021;V;00007;V;00002;V;00001;V;00006;V;00006;V;00007;V;00006;V;00019;V;00003;V;00004;V;00003;V;00009;V;00001;V;00003;V;00007;V;00006;V;00002;V;00003;V;00006;V;00003;V;00005;V;00005;V;00004;V;00004;V;00011;V;00005;V;00006;V;00000;N;00000;N;00000;N
28;079;58;7;28079058_7_8;2018;03;00002;V;00004;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00006;V;00001;V;00001;V;00001;V;00004;V;00006;V;00001;V;00002;V;00001;V;00001;V;00002;V;00002;V;00004;V;00006;V;00005;V;00001;V;00001;V;00003;V;00002;V;00006;V;00001;V;00001;V;00001;V
28;079;58;7;28079058_7_8;2018;04;00002;V;00004;V;00002;V;00001;V;00006;V;00004;V;00001;V;00001;V;00001;V;00001;V;00003;V;00001;V;00002;V;00002;V;00001;V;00002;V;00006;V;00005;V;00002;V;00002;V;00001;V;00001;V;00003;V;00004;V;00003;V;00003;V;00003;V;00001;V;00001;V;00001;V;00000;N
28;079;58;7;28079058_7_8;2018;05;00001;V;00001;V;00003;V;00002;V;00001;V;00001;V;00004;V;00004;V;00003;V;00001;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00002;V;00004;V;00004;V;00001;V;00001;V;00002;V;00001;V;00001;V;00004;V;00002;V;00003;V
28;079;58;7;28079058_7_8;2018;06;00005;V;00001;V;00001;V;00002;V;00001;V;00002;V;00004;V;00002;V;00002;V;00001;V;00001;V;00003;V;00002;V;00002;V;00004;V;00001;V;00001;V;00002;V;00001;V;00001;V;00002;V;00002;V;00001;V;00001;V;00001;V;00002;V;00003;V;00001;V;00001;V;00001;V;00000;N
28;079;58;7;28079058_7_8;2018;07;00001;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00001;V;00001;V;00002;V;00001;V
28;079;58;7;28079058_7_8;2018;08;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00007;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V
28;079;58;7;28079058_7_8;2018;09;00001;V;00001;V;00004;V;00002;V;00002;V;00002;V;00001;V;00002;V;00004;V;00003;V;00003;V;00001;V;00003;V;00002;V;00001;V;00001;V;00002;V;00002;V;00004;V;00003;V;00003;V;00001;V;00001;V;00001;V;00002;V;00001;V;00003;V;00003;V;00001;V;00001;V;00000;N
28;079;58;7;28079058_7_8;2018;10;00002;V;00004;V;00004;V;00004;V;00004;V;00003;V;00001;V;00002;V;00004;V;00005;V;00013;V;00003;V;00007;V;00002;V;00005;V;00006;V;00008;V;00004;V;00001;V;00001;V;00002;V;00010;V;00003;V;00013;V;00011;V;00014;V;00005;V;00002;V;00002;V;00004;V;00004;V
28;079;58;7;28079058_7_8;2018;11;00006;V;00003;V;00005;V;00005;V;00002;V;00003;V;00006;V;00013;V;00001;V;00001;V;00003;V;00008;V;00014;V;00009;V;00003;V;00009;V;00004;V;00002;V;00002;V;00002;V;00005;V;00014;V;00005;V;00007;V;00002;V;00003;V;00015;V;00034;V;00037;V;00017;V;00000;N
28;079;58;7;28079058_7_8;2018;12;00012;V;00010;V;00010;V;00026;V;00032;V;00015;V;00030;V;00015;V;00019;V;00026;V;00035;V;00024;V;00003;V;00011;V;00011;V;00002;V;00009;V;00033;V;00012;V;00012;V;00010;V;00004;V;00018;V;00016;V;00008;V;00022;V;00042;V;00017;V;00005;V;00007;V;00021;V
28;079;58;8;28079058_8_8;2018;01;00005;V;00012;V;00015;V;00012;V;00012;V;00011;V;00012;V;00019;V;00034;V;00020;V;00006;V;00032;V;00028;V;00009;V;00023;V;00036;V;00032;V;00034;V;00038;V;00017;V;00027;V;00022;V;00024;V;00036;V;00020;V;00012;V;00003;V;00004;V;00022;V;00023;V;00040;V
28;079;58;8;28079058_8_8;2018;02;00025;V;00018;V;00018;V;00004;V;00012;V;00012;V;00013;V;00015;V;00035;V;00017;V;00017;V;00015;V;00017;V;00006;V;00021;V;00021;V;00016;V;00007;V;00010;V;00014;V;00011;V;00015;V;00022;V;00023;V;00024;V;00034;V;00031;V;00030;V;00000;N;00000;N;00000;N
28;079;58;8;28079058_8_8;2018;03;00016;V;00022;V;00006;V;00009;V;00008;V;00007;V;00009;V;00019;V;00035;V;00015;V;00001;V;00004;V;00013;V;00015;V;00003;V;00008;V;00005;V;00005;V;00006;V;00005;V;00009;V;00021;V;00016;V;00001;V;00003;V;00011;V;00009;V;00010;V;00003;V;00002;V;00004;V
28;079;58;8;28079058_8_8;2018;04;00014;V;00015;V;00006;V;00003;V;00019;V;00022;V;00009;V;00004;V;00004;V;00007;V;00008;V;00011;V;00008;V;00011;V;00007;V;00006;V;00022;V;00017;V;00013;V;00011;V;00008;V;00011;V;00013;V;00015;V;00014;V;00012;V;00009;V;00003;V;00003;V;00006;V;00000;N
28;079;58;8;28079058_8_8;2018;05;00005;V;00007;V;00009;V;00007;V;00009;V;00009;V;00008;V;00006;V;00010;V;00008;V;00013;V;00006;V;00003;V;00004;V;00005;V;00009;V;00014;V;00012;V;00011;V;00006;V;00015;V;00020;V;00014;V;00011;V;00011;V;00009;V;00006;V;00009;V;00018;V;00010;V;00011;V
28;079;58;8;28079058_8_8;2018;06;00014;V;00005;V;00007;V;00006;V;00006;V;00009;V;00009;V;00016;V;00006;V;00007;V;00005;V;00007;V;00006;V;00009;V;00016;V;00005;V;00007;V;00008;V;00011;V;00015;V;00017;V;00019;V;00011;V;00013;V;00015;V;00017;V;00020;V;00010;V;00014;V;00008;V;00000;N
28;079;58;8;28079058_8_8;2018;07;00005;V;00007;V;00012;V;00008;V;00014;V;00012;V;00009;V;00004;V;00007;V;00007;V;00009;V;00010;V;00010;V;00014;V;00008;V;00008;V;00011;V;00011;V;00013;V;00010;V;00005;V;00006;V;00012;V;00011;V;00016;V;00016;V;00015;V;00012;V;00008;V;00014;V;00012;V
28;079;58;8;28079058_8_8;2018;08;00015;V;00016;V;00014;V;00007;V;00006;V;00022;V;00030;V;00014;V;00010;V;00006;V;00011;V;00011;V;00012;V;00008;V;00008;V;00011;V;00008;V;00003;V;00004;V;00010;V;00012;V;00013;V;00019;V;00013;V;00007;V;00007;V;00016;V;00013;V;00014;V;00012;V;00012;V
28;079;58;8;28079058_8_8;2018;09;00009;V;00010;V;00020;V;00018;V;00012;V;00012;V;00007;V;00012;V;00018;V;00017;V;00015;V;00017;V;00024;V;00023;V;00010;V;00016;V;00017;V;00021;V;00022;V;00021;V;00020;V;00018;V;00015;V;00009;V;00020;V;00015;V;00020;V;00024;V;00019;V;00016;V;00000;N
28;079;58;8;28079058_8_8;2018;10;00012;V;00017;V;00023;V;00023;V;00026;V;00020;V;00005;V;00012;V;00015;V;00030;V;00027;V;00015;V;00015;V;00011;V;00018;V;00017;V;00020;V;00017;V;00008;V;00007;V;00012;V;00017;V;00024;V;00035;V;00034;V;00033;V;00015;V;00010;V;00009;V;00028;V;00016;V
28;079;58;8;28079058_8_8;2018;11;00016;V;00015;V;00023;V;00019;V;00013;V;00010;V;00022;V;00024;V;00005;V;00005;V;00015;V;00029;V;00020;V;00022;V;00020;V;00021;V;00018;V;00012;V;00011;V;00008;V;00017;V;00027;V;00019;V;00018;V;00011;V;00012;V;00020;V;00034;V;00038;V;00035;V;00000;N
28;079;58;8;28079058_8_8;2018;12;00023;V;00022;V;00026;V;00030;V;00030;V;00024;V;00031;V;00030;V;00028;V;00038;V;00038;V;00032;V;00011;V;00020;V;00026;V;00007;V;00028;V;00036;V;00027;V;00027;V;00026;V;00021;V;00016;V;00014;V;00017;V;00030;V;00036;V;00020;V;00013;V;00020;V;00038;V
28;079;58;12;28079058_12_8;2018;01;00007;V;00017;V;00021;V;00016;V;00015;V;00013;V;00014;V;00029;V;00073;V;00026;V;00009;V;00053;V;00040;V;00012;V;00047;V;00077;V;00054;V;00061;V;00066;V;00023;V;00040;V;00047;V;00048;V;00078;V;00048;V;00023;V;00004;V;00005;V;00031;V;00038;V;00071;V
28;079;58;12;28079058_12_8;2018;02;00058;V;00029;V;00021;V;00005;V;00022;V;00021;V;00024;V;00024;V;00064;V;00022;V;00023;V;00020;V;00031;V;00007;V;00026;V;00032;V;00026;V;00010;V;00014;V;00022;V;00015;V;00022;V;00031;V;00029;V;00030;V;00051;V;00039;V;00039;V;00000;N;00000;N;00000;N
28;079;58;12;28079058_12_8;2018;03;00020;V;00028;V;00009;V;00011;V;00010;V;00009;V;00011;V;00022;V;00044;V;00017;V;00003;V;00005;V;00019;V;00024;V;00005;V;00011;V;00007;V;00007;V;00009;V;00008;V;00015;V;00030;V;00023;V;00003;V;00004;V;00015;V;00013;V;00018;V;00005;V;00003;V;00006;V
28;079;58;12;28079058_12_8;2018;04;00016;V;00021;V;00008;V;00005;V;00028;V;00029;V;00010;V;00006;V;00005;V;00009;V;00013;V;00013;V;00011;V;00014;V;00009;V;00008;V;00031;V;00025;V;00016;V;00014;V;00009;V;00013;V;00017;V;00020;V;00020;V;00016;V;00014;V;00005;V;00004;V;00008;V;00000;N
28;079;58;12;28079058_12_8;2018;05;00006;V;00009;V;00013;V;00011;V;00011;V;00011;V;00014;V;00012;V;00015;V;00010;V;00018;V;00007;V;00005;V;00006;V;00006;V;00010;V;00017;V;00014;V;00012;V;00008;V;00018;V;00026;V;00021;V;00012;V;00013;V;00011;V;00008;V;00011;V;00024;V;00013;V;00015;V
28;079;58;12;28079058_12_8;2018;06;00021;V;00006;V;00008;V;00008;V;00008;V;00013;V;00016;V;00019;V;00008;V;00009;V;00006;V;00012;V;00009;V;00012;V;00023;V;00007;V;00009;V;00011;V;00013;V;00018;V;00020;V;00022;V;00013;V;00015;V;00017;V;00020;V;00025;V;00012;V;00016;V;00010;V;00000;N
28;079;58;12;28079058_12_8;2018;07;00006;V;00009;V;00016;V;00011;V;00017;V;00014;V;00011;V;00006;V;00009;V;00009;V;00011;V;00012;V;00012;V;00015;V;00010;V;00009;V;00012;V;00013;V;00016;V;00012;V;00007;V;00007;V;00014;V;00013;V;00019;V;00019;V;00018;V;00014;V;00010;V;00017;V;00014;V
28;079;58;12;28079058_12_8;2018;08;00017;V;00018;V;00016;V;00008;V;00008;V;00025;V;00040;V;00016;V;00012;V;00008;V;00012;V;00013;V;00014;V;00010;V;00012;V;00013;V;00010;V;00004;V;00006;V;00012;V;00014;V;00015;V;00022;V;00015;V;00009;V;00009;V;00018;V;00015;V;00015;V;00014;V;00014;V
28;079;58;12;28079058_12_8;2018;09;00011;V;00012;V;00027;V;00021;V;00015;V;00015;V;00009;V;00016;V;00025;V;00023;V;00020;V;00019;V;00029;V;00026;V;00011;V;00018;V;00020;V;00025;V;00028;V;00025;V;00025;V;00020;V;00018;V;00011;V;00023;V;00017;V;00025;V;00029;V;00021;V;00018;V;00000;N
28;079;58;12;28079058_12_8;2018;10;00014;V;00023;V;00029;V;00029;V;00032;V;00024;V;00007;V;00016;V;00021;V;00039;V;00047;V;00020;V;00026;V;00014;V;00025;V;00026;V;00033;V;00023;V;00010;V;00009;V;00015;V;00033;V;00029;V;00054;V;00051;V;00054;V;00022;V;00013;V;00012;V;00034;V;00021;V
28;079;58;12;28079058_12_8;2018;11;00026;V;00019;V;00030;V;00026;V;00017;V;00014;V;00031;V;00044;V;00008;V;00007;V;00020;V;00042;V;00042;V;00036;V;00026;V;00034;V;00024;V;00014;V;00014;V;00010;V;00025;V;00048;V;00027;V;00028;V;00014;V;00016;V;00042;V;00086;V;00095;V;00061;V;00000;N
28;079;58;12;28079058_12_8;2018;12;00042;V;00038;V;00041;V;00070;V;00080;V;00048;V;00076;V;00053;V;00057;V;00078;V;00092;V;00069;V;00016;V;00037;V;00043;V;00009;V;00042;V;00086;V;00046;V;00045;V;00041;V;00026;V;00044;V;00039;V;00029;V;00064;V;00100;V;00047;V;00021;V;00031;V;00070;V
28;079;58;14;28079058_14_6;2018;01;00068;V;00058;V;00034;V;00031;V;00048;V;00061;V;00047;V;00025;V;00003;V;00033;V;00070;V;00024;V;00013;V;00039;V;00019;V;00016;V;00021;V;00013;V;00009;V;00042;V;00024;V;00012;V;00012;V;00007;V;00016;V;00055;V;00071;V;00066;V;00037;V;00024;V;00013;V
28;079;58;14;28079058_14_6;2018;02;00030;V;00047;V;00047;V;00061;V;00042;V;00045;V;00045;V;00039;V;00021;V;00049;V;00036;V;00055;V;00042;V;00061;V;00032;V;00025;V;00035;V;00051;V;00054;V;00045;V;00055;V;00055;V;00043;V;00040;V;00044;V;00038;V;00045;V;00032;V;00000;N;00000;N;00000;N
28;079;58;14;28079058_14_6;2018;03;00066;V;00043;V;00078;V;00072;V;00077;V;00070;V;00072;V;00047;V;00026;V;00052;V;00084;V;00080;V;00047;V;00033;V;00087;V;00067;V;00075;V;00083;V;00077;V;00079;V;00080;V;00055;V;00043;V;00088;V;00090;V;00063;V;00063;V;00044;V;00070;V;00093;V;00088;V
28;079;58;14;28079058_14_6;2018;04;00051;V;00058;V;00072;V;00084;V;00055;V;00041;V;00062;V;00063;V;00085;V;00079;V;00075;V;00072;V;00078;V;00050;V;00046;V;00084;V;00044;V;00056;V;00076;V;00080;V;00069;V;00054;V;00049;V;00055;V;00058;V;00069;V;00066;V;00081;V;00082;V;00069;V;00000;N
28;079;58;14;28079058_14_6;2018;05;00070;V;00060;V;00061;V;00076;V;00081;V;00080;V;00059;V;00052;V;00064;V;00074;V;00067;V;00076;V;00079;V;00081;V;00087;V;00105;V;00091;V;00093;V;00065;V;00098;V;00082;V;00050;V;00067;V;00075;V;00064;V;00050;V;00061;V;00055;V;00033;V;00049;V;00063;V
28;079;58;14;28079058_14_6;2018;06;00053;V;00086;V;00058;V;00066;V;00076;V;00056;V;00055;V;00045;V;00046;V;00048;V;00067;V;00057;V;00070;V;00070;V;00066;V;00063;V;00077;V;00062;V;00090;V;00090;V;00077;V;00097;V;00103;V;00091;V;00099;V;00123;N;00065;V;00080;V;00087;V;00081;V;00000;N
28;079;58;14;28079058_14_6;2018;07;00071;V;00075;V;00073;V;00074;V;00088;V;00087;V;00090;V;00101;V;00100;V;00111;V;00102;V;00101;V;00107;V;00081;V;00072;V;00095;V;00103;V;00094;V;00079;V;00080;V;00081;V;00090;V;00088;V;00078;V;00077;V;00078;V;00077;V;00080;V;00076;V;00072;V;00082;V
28;079;58;14;28079058_14_6;2018;08;00100;V;00103;V;00089;V;00091;V;00104;V;00076;V;00064;V;00079;V;00087;V;00092;V;00088;V;00078;V;00068;V;00077;V;00084;V;00084;V;00090;V;00078;V;00092;V;00095;V;00090;V;00091;V;00086;V;00085;V;00083;V;00081;V;00083;V;00079;V;00086;V;00094;V;00087;V
28;079;58;14;28079058_14_6;2018;09;00092;V;00082;V;00067;V;00072;V;00067;V;00075;V;00099;V;00057;V;00050;V;00064;V;00063;V;00081;V;00073;V;00078;V;00083;V;00067;V;00068;V;00060;V;00059;V;00065;V;00070;V;00072;V;00074;V;00064;V;00063;V;00066;V;00069;V;00057;V;00070;V;00066;V;00000;N
28;079;58;14;28079058_14_6;2018;10;00074;V;00052;V;00044;V;00050;V;00056;V;00061;V;00068;V;00052;V;00059;V;00040;V;00020;V;00034;V;00029;V;00013;N;00028;N;00020;V;00022;V;00035;V;00038;V;00042;V;00032;V;00015;V;00049;N;00021;V;00025;V;00012;V;00031;V;00044;V;00060;V;00038;V;00039;V
28;079;58;14;28079058_14_6;2018;11;00028;V;00045;V;00026;V;00027;V;00053;V;00060;V;00037;V;00017;V;00071;V;00061;V;00054;V;00024;V;00015;V;00023;V;00035;V;00021;V;00028;V;00042;V;00049;V;00057;V;00049;V;00010;V;00033;V;00014;V;00038;V;00061;V;00019;V;00006;V;00008;V;00017;V;00000;N
28;079;58;14;28079058_14_6;2018;12;00011;V;00008;V;00009;V;00007;V;00007;V;00012;V;00011;V;00017;V;00009;V;00008;V;00007;V;00005;V;00060;V;00038;V;00019;V;00061;V;00034;V;00007;V;00023;V;00020;V;00023;V;00019;V;00016;V;00013;V;00016;V;00009;V;00005;V;00016;V;00023;V;00023;V;00013;V
28;079;59;7;28079059_7_8;2018;01;00002;V;00005;V;00025;V;00012;V;00003;V;00001;V;00001;V;00038;V;00047;V;00007;V;00005;V;00055;V;00025;V;00003;V;00029;V;00038;V;00046;V;00051;V;00035;V;00048;V;00018;V;00038;V;00026;V;00052;V;00053;V;00003;V;00001;V;00001;V;00043;V;00020;V;00039;V
28;079;59;7;28079059_7_8;2018;02;00055;V;00002;V;00010;V;00001;V;00003;V;00002;V;00013;V;00009;V;00043;V;00002;V;00014;V;00003;V;00035;V;00004;V;00030;V;00016;V;00016;V;00002;V;00008;V;00001;V;00001;V;00015;V;00016;V;00019;V;00011;V;00034;V;00026;V;00009;V;00000;N;00000;N;00000;N
28;079;59;7;28079059_7_8;2018;03;00002;V;00008;V;00002;V;00002;V;00003;V;00004;V;00003;V;00007;V;00007;V;00002;V;00002;V;00003;V;00009;V;00011;V;00003;V;00004;V;00003;V;00002;V;00006;V;00002;V;00001;V;00008;V;00016;V;00001;V;00001;V;00009;V;00017;V;00031;V;00002;V;00001;V;00001;V
28;079;59;7;28079059_7_8;2018;04;00003;V;00005;V;00002;V;00002;V;00011;V;00005;V;00002;V;00004;V;00002;V;00002;V;00003;V;00004;V;00003;V;00003;V;00003;V;00003;V;00008;V;00009;V;00003;V;00003;V;00001;V;00002;V;00008;V;00008;V;00012;V;00004;V;00003;V;00001;V;00001;V;00002;V;00000;N
28;079;59;7;28079059_7_8;2018;05;00001;V;00005;V;00012;V;00001;V;00001;V;00001;V;00004;V;00012;V;00004;V;00001;V;00003;V;00001;V;00001;V;00002;V;00002;V;00001;V;00002;V;00002;V;00002;V;00001;V;00003;V;00005;V;00003;V;00002;V;00004;V;00006;V;00002;V;00004;V;00005;V;00005;V;00010;V
28;079;59;7;28079059_7_8;2018;06;00008;V;00001;V;00003;V;00002;V;00003;V;00004;V;00006;V;00004;V;00004;V;00002;V;00003;V;00008;V;00002;V;00002;V;00006;V;00002;V;00001;V;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00002;V;00002;V;00006;V;00002;V;00001;V;00001;V;00000;N
28;079;59;7;28079059_7_8;2018;07;00001;V;00004;V;00004;V;00006;V;00004;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00002;V;00001;V;00002;V;00001;V;00001;V;00001;V;00002;V;00006;V;00005;V;00001;V;00001;V;00002;V;00007;V;00005;V;00007;V;00009;V;00004;V;00001;V;00008;V;00005;V
28;079;59;7;28079059_7_8;2018;08;00002;V;00004;V;00002;V;00002;V;00001;V;00002;V;00003;V;00002;V;00003;V;00001;V;00001;V;00004;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00002;V;00003;V;00002;V;00001;V;00002;V;00004;V;00004;V;00005;V;00002;V;00002;V
28;079;59;7;28079059_7_8;2018;09;00002;V;00001;V;00004;V;00003;V;00006;V;00007;V;00002;V;00002;V;00003;V;00002;V;00003;V;00003;V;00003;V;00002;V;00001;V;00004;V;00002;V;00004;V;00006;V;00366;N;00008;N;00003;V;00002;V;00002;V;00003;V;00001;V;00016;V;00007;V;00005;V;00003;V;00000;N
28;079;59;7;28079059_7_8;2018;10;00001;V;00003;V;00017;V;00014;V;00015;V;00008;V;00001;V;00008;V;00004;V;00004;V;00010;V;00005;V;00013;V;00002;V;00007;V;00019;V;00007;V;00005;V;00002;V;00001;V;00004;V;00011;V;00016;V;00048;V;00026;V;00023;V;00012;V;00001;V;00002;V;00002;V;00008;V
28;079;59;7;28079059_7_8;2018;11;00037;V;00004;V;00024;V;00012;V;00003;V;00004;V;00017;V;00017;V;00002;V;00002;V;00001;V;00010;V;00027;V;00018;V;00013;V;00009;V;00003;V;00002;V;00003;V;00003;V;00013;V;00017;V;00005;V;00025;V;00003;V;00004;V;00062;V;00039;V;00037;V;00018;V;00000;N
28;079;59;7;28079059_7_8;2018;12;00035;V;00018;V;00010;V;00073;V;00059;V;00025;V;00036;V;00055;V;00055;V;00131;V;00063;V;00055;V;00004;V;00028;V;00043;V;00002;V;00033;V;00028;V;00016;V;00019;V;00007;V;00003;V;00034;V;00041;V;00004;V;00026;V;00062;V;00023;V;00004;V;00023;V;00034;V
28;079;59;8;28079059_8_8;2018;01;00018;V;00028;V;00043;V;00033;V;00024;V;00010;V;00015;V;00038;V;00051;V;00033;V;00022;V;00061;V;00049;V;00019;V;00049;V;00054;V;00048;V;00053;V;00044;V;00054;V;00042;V;00036;V;00035;V;00047;V;00048;V;00015;V;00004;V;00009;V;00045;V;00043;V;00048;V
28;079;59;8;28079059_8_8;2018;02;00052;V;00010;V;00035;V;00008;V;00017;V;00011;V;00025;V;00026;V;00056;V;00015;V;00036;V;00022;V;00047;V;00025;V;00054;V;00035;V;00028;V;00012;V;00018;V;00010;V;00012;V;00031;V;00038;V;00046;V;00043;V;00061;V;00052;V;00042;V;00000;N;00000;N;00000;N
28;079;59;8;28079059_8_8;2018;03;00021;V;00036;V;00019;V;00016;V;00023;V;00024;V;00023;V;00040;V;00039;V;00022;V;00009;V;00016;V;00040;V;00033;V;00018;V;00022;V;00019;V;00010;V;00020;V;00008;V;00005;V;00031;V;00048;V;00005;V;00006;V;00023;V;00033;V;00040;V;00006;V;00004;V;00005;V
28;079;59;8;28079059_8_8;2018;04;00019;V;00024;V;00016;V;00012;V;00030;V;00033;V;00023;V;00015;V;00016;V;00024;V;00023;V;00021;V;00022;V;00020;V;00018;V;00016;V;00039;V;00032;V;00013;V;00013;V;00011;V;00018;V;00030;V;00025;V;00033;V;00025;V;00015;V;00008;V;00005;V;00014;V;00000;N
28;079;59;8;28079059_8_8;2018;05;00010;V;00027;V;00024;V;00009;V;00009;V;00009;V;00020;V;00029;V;00020;V;00015;V;00019;V;00008;V;00006;V;00009;V;00009;V;00013;V;00017;V;00021;V;00015;V;00010;V;00021;V;00030;V;00024;V;00019;V;00030;V;00028;V;00012;V;00024;V;00033;V;00029;V;00024;V
28;079;59;8;28079059_8_8;2018;06;00024;V;00009;V;00017;V;00012;V;00014;V;00017;V;00021;V;00026;V;00015;V;00019;V;00014;V;00021;V;00010;V;00011;V;00025;V;00008;V;00009;V;00009;V;00009;V;00016;V;00019;V;00022;V;00010;V;00013;V;00019;V;00019;V;00026;V;00017;V;00013;V;00009;V;00000;N
