id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32608951,Vivienda. Cerca Aeropuerto e Ifema y trans. Centro,235368113,Maria Jose,Barajas,Timón,40.47135,-3.5892,Entire home/apt,95,1,88,2019-09-11,13.33,1,217
32609102,"Wonderful Loft. Parking, pool and breakfast.",34350904,Antonio,Hortaleza,Valdefuentes,40.50612,-3.65524,Entire home/apt,70,1,22,2019-09-13,3.37,2,27
32611348,Double Room Plaza Castilla/4 Torres Business Area,94627983,Mar,Tetuán,Valdeacederas,40.46813,-3.69889,Private room,30,3,8,2019-09-12,1.75,4,293
32612440,Mau3 Habitación con excelente ubicación,152361774,Nillere,Chamberí,Rios Rosas,40.44537,-3.70043,Private room,25,2,3,2019-07-10,0.94,3,76
32614763,A solo 7' del Centro. Grande y nuevo. ¡Reserva ya!,52630909,Javier,Latina,Lucero,40.40409,-3.7448,Private room,23,1,32,2019-09-14,5.16,1,125
32615321,Double Room in the heart of Chueca,23200625,Alberto,Centro,Justicia,40.42062,-3.69746,Private room,52,1,12,2019-09-15,1.77,3,18
32622793,Comfortable 2Bed in Madrid w/easy Airport access,244718459,Jose,Barajas,Aeropuerto,40.45228,-3.58281,Entire home/apt,52,1,14,2019-08-26,2.13,1,346
32623714,3 bedroom flat well-connected to City Center,44415296,Miguel,Carabanchel,Opañel,40.38656,-3.72322,Entire home/apt,59,2,32,2019-09-02,4.78,1,96
32624624,ATOCHA APARTMENT,133056146,Dobo Rooms,Centro,Embajadores,40.40645,-3.70241,Entire home/apt,109,1,8,2019-08-26,1.40,28,92
32626539,PISO DE 95M. en pleno BARRIO MADRILEÑO. CHAMBERÍ,30933476,Claudia,Chamberí,Arapiles,40.43656,-3.70428,Entire home/apt,275,2,1,2019-06-03,0.28,2,180
32627393,LUXURY for 4PAX in the heart of MADRID,241779192,Julia,Centro,Universidad,40.42114,-3.70409,Entire home/apt,100,3,28,2019-08-29,4.35,1,52
32627951,Apartment IFEMA-Hortaleza★2 balconies/3 bedrooms★,58180200,Carlos,Hortaleza,Pinar del Rey,40.47148,-3.6573,Entire home/apt,80,3,5,2019-06-15,0.81,11,0
32629062,Habitacion privada,245309391,Noemi,San Blas - Canillejas,Canillejas,40.44254,-3.60717,Private room,500,1,1,2019-06-02,0.27,1,161
32631109,Spacious Apartment in Plaza Mayor - Coloreros 2,245325459,Fernando,Centro,Sol,40.41611,-3.70648,Entire home/apt,220,2,19,2019-09-13,3.05,3,292
32632818,Habitación en cómodo piso en Sol - MADRID CENTRO,245339366,Franco,Centro,Sol,40.41779,-3.70248,Private room,120,1,1,2019-02-27,0.15,1,0
32633656,Lujoso estudio en Madrid centro. Alonso Martínez,245328854,Irene,Chamberí,Almagro,40.42951,-3.69473,Entire home/apt,89,4,4,2019-07-31,0.65,1,54
32634224,Luxury Apartment Close to Retiro Park,80473977,Urbantec,Retiro,Jerónimos,40.41626,-3.69064,Entire home/apt,65,2,11,2019-09-04,3.67,14,110
32634845,Piso en Calle Fuencarral.,245352851,Le Petit,Centro,Universidad,40.42316,-3.70202,Entire home/apt,90,2,31,2019-08-28,4.67,1,328
32634977,Cómodo estudio en Puerta del Ángel,51564174,Álvaro & Tatiana,Latina,Puerta del Angel,40.41257,-3.72756,Entire home/apt,28,2,10,2019-09-05,1.49,42,312
32635665,PISO SOL MADRID CENTRO LUJO,245358620,Francisco Emiliano,Centro,Sol,40.4148,-3.70424,Entire home/apt,121,2,35,2019-09-12,5.61,1,0
32636144,Habitación doble luminosa. Cerca de museos.,139585523,Rosario,Retiro,Pacífico,40.40296,-3.67603,Private room,45,2,1,2019-03-03,0.15,1,0
32636425,2 pisos para 8 en ARGÜELLES ¡el mejor barrio!,245366956,Jose Lorena,Chamberí,Gaztambide,40.4325,-3.7143,Entire home/apt,101,2,1,2019-05-27,0.26,1,77
32637458,TURISMO FAMILIAR + PARKING PRIVADO,143726118,María,Puente de Vallecas,Numancia,40.39914,-3.66706,Entire home/apt,90,2,32,2019-09-11,5.11,3,0
32652945,ATOCHA 6px Ideal para conocer Madrid,12090537,Natalia,Arganzuela,Atocha,40.40668,-3.69175,Entire home/apt,150,2,0,,,3,108
32653006,Beautiful 2 bedrooms near Retiro Park (Lagasca),28038703,Luxury Rentals Madrid,Salamanca,Recoletos,40.42318,-3.68528,Entire home/apt,200,3,1,2019-04-15,0.19,108,306
32653664,Gorgeous & Bright 3bed 2min to tube in Retiro,222205450,Lucía Y Daniel,Centro,Cortes,40.41094,-3.69278,Entire home/apt,105,1,9,2019-07-18,1.46,17,141
32655490,Safestay Madrid - Deluxe Double Ensuite,83912266,Safestay,Centro,Justicia,40.42692,-3.69785,Hotel room,80,1,0,,,4,82
32656499,3flats idealy located! FlatsY + Z:6pax,2044655,Sylvia,Centro,Embajadores,40.4117,-3.70558,Entire home/apt,199,3,0,,,6,72
32657056,Fantástico estudio Madrid Río para 2,212366554,Genesis Isabel Y Juan,Carabanchel,San Isidro,40.39739,-3.7181,Entire home/apt,80,3,15,2019-07-07,2.42,6,71
32657652,Estudio completamente renovado para 2 -MADRID RÍO,212366554,Genesis Isabel Y Juan,Carabanchel,San Isidro,40.39912,-3.71588,Entire home/apt,80,3,7,2019-07-15,1.28,6,66
32657826,1 Bedroom apartment in Chueca ( Chueca VI),28038703,Luxury Rentals Madrid,Centro,Justicia,40.42289,-3.69896,Entire home/apt,100,3,8,2019-08-22,1.26,108,341
32657988,MADRID RÍO- Zona verde- Estudio para 2,212366554,Genesis Isabel Y Juan,Carabanchel,San Isidro,40.39774,-3.71804,Entire home/apt,80,3,10,2019-07-08,1.68,6,99
32658173,YOUR COZY NEST | PLAZA MAYOR - SOL - RASTRO - WIFI,232782127,Angel,Centro,Palacio,40.41134,-3.71143,Entire home/apt,50,2,5,2019-04-19,0.82,1,0
32658928,Bonita intima y acogedora en La Latina,116885063,Armando,Centro,Palacio,40.41097,-3.70972,Private room,36,2,13,2019-07-14,1.94,4,160
32659046,Private room in the heart of Chueca -Madrid centre,180690428,Josefina,Centro,Justicia,40.42303,-3.69793,Private room,45,1,9,2019-09-07,1.49,2,6
32660367,Habitacion Luminosa y con encanto en La Latina.,116885063,Armando,Centro,Palacio,40.41032,-3.71069,Private room,35,2,20,2019-07-03,3.24,4,167
32664367,Habitación palgh,245598744,Pedro,Latina,Cármenes,40.40459,-3.73085,Private room,30,1,1,2019-06-01,0.27,1,169
32665216,Precioso Apartamento en Pleno Centro Histórico /LV,245609061,Yordanka,Centro,Embajadores,40.41141,-3.70299,Entire home/apt,90,1,30,2019-09-09,6.16,1,143
32666185,Lovely Flat in Sol downtown Madrid/calle Barcelona,245618101,Yordanka,Centro,Sol,40.41624,-3.70196,Entire home/apt,90,2,18,2019-08-30,3.62,1,134
32674577,Apartamento la latina,230314809,Jorge,Centro,Embajadores,40.41024,-3.70612,Entire home/apt,92,1,0,,,3,35
32677321,LaNave Hostel,41833889,Elena,Moncloa - Aravaca,Argüelles,40.42233,-3.71352,Private room,95,1,2,2019-05-24,0.36,2,356
32679439,Lindo MADrid Attic,102947901,Claudia,Centro,Cortes,40.41394,-3.69758,Entire home/apt,115,1,11,2019-09-04,1.95,231,288
32679441,Lindo MADrid I,102947901,Claudia,Centro,Cortes,40.41325,-3.69677,Entire home/apt,55,1,0,,,231,264
32679445,Lindo MADrid III,102947901,Claudia,Centro,Cortes,40.41227,-3.69742,Entire home/apt,55,1,0,,,231,313
32680481,Two bedroom apartment in Justicia,159558182,Home Club,Chamberí,Trafalgar,40.42882,-3.69646,Entire home/apt,309,1,1,2019-06-08,0.29,44,287
32682990,Apartment with two bathrooms in Malasaña & Chueca,12030420,Ignacio & Diego MyCityHome,Centro,Universidad,40.42389,-3.70062,Entire home/apt,49,1,0,,,36,247
32683006,BNBHolder ATOCHA. SOL. LA LATINA,28786243,Emilio,Centro,Cortes,40.41142,-3.69699,Entire home/apt,56,1,12,2019-09-08,2.71,58,78
32683129,Hermosa habitación doble cercano La Latina,75105901,Camila,Centro,Palacio,40.40887,-3.7152,Private room,40,3,11,2019-07-09,1.81,1,0
32685287,Amazing Loft Amazing Location,243884645,Maria,Centro,Embajadores,40.40985,-3.70055,Entire home/apt,55,1,40,2019-09-02,6.19,1,134
32686516,Sunny Attic with Terrace- SOL,236815507,Melanie,Centro,Sol,40.41753,-3.70247,Entire home/apt,105,2,6,2019-08-26,0.98,2,351
32688140,Select Apartment in front of Atocha Station,38896067,David,Arganzuela,Atocha,40.40666,-3.69185,Entire home/apt,150,2,8,2019-05-10,1.19,2,77
32689418,Habitación  Individual,229374266,Gardenia,Fuencarral - El Pardo,Valverde,40.49176,-3.69205,Private room,25,1,2,2019-07-10,0.32,2,355
32690162,Habitación individual en ambiente familiar,229374266,Gardenia,Fuencarral - El Pardo,Valverde,40.49275,-3.69418,Shared room,40,1,2,2019-06-02,0.30,2,364
32690925,Apartamento  en metro barajas -aeropuerto ifema,78239357,Julio,Barajas,Timón,40.47352,-3.58216,Entire home/apt,55,1,5,2019-09-14,0.75,1,43
32693367,PUERTA DE ALCALÁ - Exclusivo apto. 130m2 2D + 2.5B,245821643,Alejandro,Salamanca,Recoletos,40.42151,-3.69045,Entire home/apt,120,2,18,2019-08-31,2.80,1,278
32693984,STYLE  & COMFORT - ODONNELL- BARRIO SALAMANCA 6PAX,245819774,Anabel,Salamanca,Goya,40.42289,-3.67675,Entire home/apt,180,2,16,2019-07-16,2.47,1,41
32694251,Estrecho,212245759,Alma,Tetuán,Berruguete,40.45552,-3.70337,Private room,22,1,0,,,1,0
32696671,Stylish apartment summer swimming pool close metro,15933446,Daniel,Arganzuela,Delicias,40.39446,-3.69002,Entire home/apt,60,2,17,2019-08-26,3.07,1,82
32696871,Feel the heart of Madrid,77736183,Johan,Centro,Embajadores,40.4069,-3.70288,Private room,28,3,23,2019-08-12,3.65,3,71
32697835,Vacation in Madrid - cozy apartment,77736183,Johan,Centro,Embajadores,40.40554,-3.70211,Private room,28,3,28,2019-08-22,4.38,3,63
32697863,Madrid Vibes - Room in an artistic neighborhood,77736183,Johan,Centro,Embajadores,40.40627,-3.70283,Private room,26,3,20,2019-09-04,2.97,3,60
32703550,Alquiler de habitación en el barrio de Salamanca,21317543,Patricia,Salamanca,Castellana,40.43611,-3.68498,Private room,16,1,4,2019-03-30,0.64,1,0
32707159,LUMINOSO loft en el corazón de MALASAÑA,124972,Luisa,Centro,Universidad,40.4271,-3.70424,Entire home/apt,46,7,7,2019-07-14,1.19,4,104
32707895,Apartamentos Duque,245940157,Ivoneide,Salamanca,Fuente del Berro,40.42781,-3.66361,Entire home/apt,150,3,0,,,2,288
32708161,HABITACIÓN Madrid 15 min Centro,172206647,Emma,Ciudad Lineal,Quintana,40.43736,-3.64307,Private room,20,1,0,,,2,292
32710516,BNBHolder The Austrias Area,28786243,Emilio,Centro,Palacio,40.41194,-3.71198,Entire home/apt,73,1,24,2019-09-05,4.09,58,81
32713301,Apartamento Económico bien ubicado,245625939,Miriam Roxana,Ciudad Lineal,Pueblo Nuevo,40.43233,-3.63821,Entire home/apt,47,1,64,2019-08-31,9.60,2,206
32713397,Luxurious and perfect apartment in La Latina!,51564174,Álvaro & Tatiana,Centro,Palacio,40.4134,-3.7083,Entire home/apt,55,2,27,2019-09-02,4.33,42,227
32714968,Green City - Luminous & Family apartament,174381789,Alvaro,Villaverde,Los Rosales,40.35206,-3.68453,Entire home/apt,59,4,5,2019-08-19,0.81,15,114
32715310,"*** Lovely Flat in Heart of Madrid, Sol ***",32472542,Parsa,Centro,Cortes,40.41622,-3.70057,Entire home/apt,66,1,12,2019-08-30,2.42,17,78
32717288,Puerta del Sol Cádiz apartment,54343289,Carlos,Centro,Sol,40.41614,-3.70178,Entire home/apt,80,1,19,2019-09-03,3.03,5,19
32717416,LEEWAYS LOFT II in LOPE DE RUEDA,107141654,Leeways,Retiro,Ibiza,40.41825,-3.67759,Entire home/apt,100,1,29,2019-09-12,4.60,66,113
32717417,LEEWAYS LOFT I in LOPE DE RUEDA,107141654,Leeways,Retiro,Ibiza,40.41993,-3.67866,Entire home/apt,100,1,41,2019-09-18,6.31,66,117
32719300,Bonita y silenciosa habitacion interior La Latina.,116885063,Armando,Centro,Palacio,40.41177,-3.70912,Private room,36,2,16,2019-09-15,2.50,4,348
32721085,Descanso en Madrid.,243161911,Maria,Puente de Vallecas,Palomeras Sureste,40.38774,-3.64428,Private room,50,10,0,,,1,88
32729733,Hortaleza Suites I,102947901,Claudia,Centro,Justicia,40.42197,-3.70068,Entire home/apt,50,1,0,,,231,266
32729736,Hortaleza Suites II,102947901,Claudia,Centro,Justicia,40.42259,-3.69942,Entire home/apt,50,1,0,,,231,263
32729743,Hortaleza Suites III,102947901,Claudia,Centro,Justicia,40.42217,-3.69885,Entire home/apt,50,1,4,2019-08-12,1.05,231,263
32730041,Bright room in Aluche neighbourhood,97427996,Lucia,Latina,Aluche,40.39246,-3.75461,Private room,17,2,4,2019-07-15,0.67,1,306
32730333,Duplex Terrace- 2BED 2BATH- CHUECA,246127060,Enrique,Centro,Justicia,40.42434,-3.70058,Entire home/apt,105,2,28,2019-09-14,4.24,1,307
32732817,Gran Vía - Chueca City Center I,54310958,Be Mate,Centro,Universidad,40.42161,-3.70114,Entire home/apt,999,2,13,2019-07-10,2.09,49,77
32733065,Gran Vía - Chueca City Center II,54310958,Be Mate,Centro,Justicia,40.42175,-3.69943,Entire home/apt,999,2,7,2019-06-24,1.17,49,88
32733232,"Madrid de los Austrias - Light, style and calmness",4615520,"Alfredo, Marta Y Eduardo - Mahdrid",Centro,Palacio,40.41744,-3.71128,Entire home/apt,115,3,28,2019-09-12,4.33,14,57
32734746,Wonderfull 2 bedrooms apartment ( SAN AGUSTIN I ),28038703,Luxury Rentals Madrid,Centro,Cortes,40.41319,-3.69573,Entire home/apt,180,3,3,2019-05-17,0.60,108,49
32735178,Amazing 3 bedrooms near Museums ( SAN AGUSTIN II ),28038703,Luxury Rentals Madrid,Centro,Cortes,40.41372,-3.69727,Entire home/apt,230,3,7,2019-06-10,1.17,108,334
32735658,"Madrid de los Austrias - Loft, space and light",4615520,"Alfredo, Marta Y Eduardo - Mahdrid",Centro,Palacio,40.41562,-3.71039,Entire home/apt,114,3,9,2019-08-18,1.39,14,62
32735824,Cosy Apartment Prado Museum,113864545,Miguel,Retiro,Jerónimos,40.41404,-3.68988,Entire home/apt,67,3,23,2019-09-15,3.45,11,332
32738774,Don Tirso Style Center- Plaza de Tirso de Molina,105024501,Sara Lorena,Centro,Embajadores,40.41338,-3.70639,Entire home/apt,71,3,19,2019-09-03,2.88,5,197
32738806,FREE WiFi Apartamento Diseño Chueca-Malasaña,238061469,Paola,Centro,Universidad,40.42437,-3.70134,Entire home/apt,85,1,4,2019-05-12,0.67,8,157
32739661,FREE WiFi  DOWNTOWN MADRID CENTRO Chueca-Malasaña,238061469,Paola,Centro,Universidad,40.42304,-3.70239,Entire home/apt,85,1,11,2019-07-21,2.39,8,230
32739882,Your BEST EXPERIENCE in Luxury Madrid. Sol,14626191,Andrea Y Daniel,Centro,Cortes,40.41539,-3.69992,Entire home/apt,64,2,24,2019-09-12,3.85,10,334
32740803,fantástica  habitación muy iluminada.,215178822,Berli,Villaverde,San Andrés,40.34697,-3.71277,Private room,20,2,0,,,1,0
32742101,Ofelia Nieto Apartamento,246214441,Ofelia Nieto,Tetuán,Berruguete,40.459,-3.71026,Entire home/apt,120,2,0,,,8,45
32742134,Amabilidad y Confort.,246214289,Patricia,Centro,Palacio,40.41036,-3.71233,Private room,40,4,23,2019-09-10,3.59,1,206
32743092,M (BRC42) Apartamento Diseño Chueca-Malasaña,100336740,Leticia,Centro,Universidad,40.42448,-3.70097,Entire home/apt,78,1,0,,,42,146
32743635,Apartamento Capitán Blanco Argibay,246214441,Ofelia Nieto,Tetuán,Valdeacederas,40.46606,-3.70009,Entire home/apt,150,2,2,2019-04-29,0.38,8,50
32744562,"Cerca El Centro De Madrid* A 4Min Metro, Autobus",222907396,Merry,Carabanchel,San Isidro,40.39508,-3.73708,Shared room,16,2,6,2019-06-17,1.00,9,17
32744981,"Habitación* A 4mn Metro,Cerca El Centro De Madrid.",222907396,Merry,Carabanchel,San Isidro,40.39394,-3.73778,Shared room,16,2,7,2019-06-16,1.05,9,9
32747079,Great Apt  Chamberí/Moncloa/Malasaña,17454576,Alejandro,Chamberí,Arapiles,40.43166,-3.70849,Entire home/apt,98,55,0,,,5,49
32750502,"Acogedor Apartamento, Centro, Chamberí, two rooms",42550032,Ani,Chamberí,Trafalgar,40.43271,-3.70109,Entire home/apt,70,1,14,2019-09-15,2.33,1,32
32751603,HABITACION ESPACIOSA CON METRO DIRECTO CENTRO,244321888,Luna,Puente de Vallecas,Entrevías,40.36313,-3.67614,Private room,24,2,30,2019-09-16,5.23,3,257
32754242,"Cozy Apartment in City Center,  La Latina",93669276,Jesus,Centro,Palacio,40.4117,-3.71607,Entire home/apt,55,2,38,2019-09-15,6.83,2,225
32754724,Comfy 1bed apt. in the centre of Madrid,23417842,Enrique,Centro,Embajadores,40.40931,-3.69859,Entire home/apt,60,2,18,2019-07-17,2.92,4,160
32762514,3 Bedroom Flat in the Center of Madrid,16261130,Jorge,Tetuán,Cuatro Caminos,40.45603,-3.69473,Entire home/apt,100,2,5,2019-09-15,1.46,1,290
32762965,Room PAREJA center of MADRID Sol- Lavapies,131820717,Diana Marcela,Centro,Embajadores,40.40998,-3.70293,Private room,30,1,34,2019-09-03,5.15,22,310
32764783,Jr. Suit doble Baño privado Centro Madrid Luminoso,39280712,Jero,Centro,Palacio,40.41055,-3.70932,Private room,59,3,8,2019-09-17,1.30,2,165
32765135,En La peseta,240766226,Fernanda,Carabanchel,Buenavista,40.36356,-3.76206,Private room,14,8,4,2019-08-31,0.79,2,324
32768596,Premium 3 bedroom apartment next to Retiro Park,12506315,Javier,Retiro,Ibiza,40.41921,-3.67805,Entire home/apt,250,4,6,2019-08-16,1.31,2,103
32772328,Quiet Apartment Malasaña,176268200,Eunhee,Centro,Universidad,40.42781,-3.71099,Entire home/apt,80,5,0,,,2,360
32773015,Luminoso Ático con terraza - Puerta de Sol,236815507,Melanie,Centro,Sol,40.41696,-3.70232,Entire home/apt,100,2,2,2019-06-02,0.32,2,206
32775314,80m2 design flat in city center- Tribunal/Chueca,2604702,Alexis,Centro,Justicia,40.42618,-3.69997,Entire home/apt,110,3,2,2019-06-02,0.39,1,21
32777016,Acogedor y moderno en el corazón de Recoletos,27181378,Valentina,Salamanca,Recoletos,40.42668,-3.68359,Entire home/apt,95,2,6,2019-07-23,1.18,1,76
32777567,Acogedor dúplex en el Barrio Imperial de Madrid,35132397,Pablo,Arganzuela,Imperial,40.41288,-3.71906,Entire home/apt,54,1,30,2019-09-15,5.77,1,0
32778855,Spacious room with balcony in center of Madrid,129522761,Ganni,Centro,Justicia,40.4267,-3.69973,Private room,30,1,3,2019-08-13,0.83,4,73
32779871,Estudio a estrenar muy cercano a Plaza Elíptica y Matadero de Madrid RUH3,206349691,Mike,Usera,Moscardó,40.38522,-3.71181,Entire home/apt,1262,1,2,2019-05-04,0.41,124,54
32784610,Moderno estudio en Atocha (Railway Station),43064251,Miguel Ángel,Arganzuela,Palos de Moguer,40.40333,-3.69163,Entire home/apt,100,2,0,,,1,0
32785776,Cozy bedroom near Atocha / Habitación cerca Atocha,22904942,Elvira,Arganzuela,Palos de Moguer,40.40217,-3.69479,Private room,24,3,4,2019-04-01,0.66,1,0
32787119,Chamartin-amplio y funcional apto de 2 hab.,195851817,Teresa,Chamartín,Castilla,40.47765,-3.68588,Entire home/apt,65,30,10,2019-07-01,1.82,1,79
32795760,LaNave Hostel Madrid - Boutique Hostel unique,41833889,Elena,Moncloa - Aravaca,Casa de Campo,40.42263,-3.71646,Private room,170,1,0,,,2,364
32798835,Sophisticated 3Bed w/Balcony 2min to tube,244266112,Facundo Y Esther,Salamanca,Goya,40.42296,-3.67395,Entire home/apt,130,1,1,2019-07-06,0.39,6,316
32802493,Habitacion con derecho a cocina centro de Madrid,246757382,Kati,Centro,Universidad,40.42512,-3.70424,Private room,32,2,16,2019-09-09,2.50,2,173
32802994,BUHARDILLA EN EL CORAZÓN DE MADRID,9885245,My Mad Madrid,Centro,Universidad,40.42311,-3.70279,Entire home/apt,65,1,26,2019-09-15,3.92,36,357
32803663,Elegante y amplio 9pax @ATOCHA next to museums,246769129,Gonzalo,Arganzuela,Palos de Moguer,40.4051,-3.69341,Entire home/apt,200,2,28,2019-09-08,4.54,1,152
32803700,A TU AIRE: Las comodidades de tu propia casa,89161471,Edinson,Puente de Vallecas,Palomeras Bajas,40.38944,-3.66377,Private room,35,1,7,2019-06-24,1.09,1,360
32804118,葡萄客栈 Jardín de uva,129749366,语茉iris,Carabanchel,Puerta Bonita,40.38351,-3.72982,Private room,17,1,5,2019-06-05,0.77,2,297
32805439,CHAMPIONS LEAGUE FINAL 15 MINS FROM TO THE STADIUM,56890718,Gonzalo,Ciudad Lineal,Quintana,40.43936,-3.63671,Private room,600,1,0,,,1,364
32806940,Private Room for two guests Lavapiés Center -Sol,131820717,Diana Marcela,Centro,Embajadores,40.41123,-3.7046,Private room,30,1,46,2019-09-04,7.11,22,315
32808028,Brigth with balcony- 2BED 1BATH- SOL,246800478,Maria,Centro,Cortes,40.415,-3.70052,Entire home/apt,85,2,23,2019-09-15,3.56,1,316
32808596,APARTAMENTO EN EL CORAZÓN DE CHUECA,9885245,My Mad Madrid,Centro,Justicia,40.42266,-3.69742,Entire home/apt,75,1,24,2019-09-10,4.04,36,357
32808692,Single private room Sun-Lavapiés with Balcony,131820717,Diana Marcela,Centro,Embajadores,40.40999,-3.70251,Private room,30,1,11,2019-08-15,1.68,22,314
32809460,Full center apartment between Lavapiés and Sol,131820717,Diana Marcela,Centro,Embajadores,40.41008,-3.70436,Entire home/apt,90,1,4,2019-06-30,0.62,22,342
32816543,Be happy 1,235179481,María Teresa,Puente de Vallecas,Entrevías,40.37778,-3.67356,Private room,50,1,0,,,4,365
32816939,Be Happy 2,235179481,María Teresa,Puente de Vallecas,Entrevías,40.37792,-3.67395,Private room,30,1,4,2019-05-17,0.79,4,365
32816949,Be happy 3,235179481,María Teresa,Puente de Vallecas,Entrevías,40.37917,-3.67352,Private room,30,1,0,,,4,365
32817046,Acogedora habitación doble en céntrico piso amplio,244103542,Lorena,Chamartín,Prosperidad,40.44067,-3.6785,Private room,27,1,5,2019-09-12,1.13,1,3
32817230,Be happy.,235179481,María Teresa,Puente de Vallecas,Entrevías,40.37823,-3.6736,Entire home/apt,120,1,3,2019-08-09,0.50,4,363
32823090,Bonito apartamento en zona residencial (Aravaca),219049862,Ana,Moncloa - Aravaca,Aravaca,40.45069,-3.76935,Entire home/apt,39,2,4,2019-09-09,0.75,5,317
32826145,Zoko Suites V,102947901,Claudia,Centro,Embajadores,40.40796,-3.70577,Entire home/apt,65,1,0,,,231,321
32826518,Center Luxury Apartment  in  Madrid  2 bedrooms,246949942,Laura,Centro,Universidad,40.42837,-3.70243,Entire home/apt,119,3,7,2019-07-08,1.21,1,277
32827018,Luxury W/Stunning views Jerónimos-El Retiro-Prado,246953779,Eduardo Y Maite,Retiro,Jerónimos,40.40798,-3.68998,Entire home/apt,80,2,23,2019-09-07,3.59,1,292
32827544,Champions league final double room,47467032,Barbara,Salamanca,Lista,40.4287,-3.67494,Private room,50,1,1,2019-06-27,0.35,1,261
32828052,Cómodo apartamento Chueca Madrid CENTRO,171979103,Alex,Centro,Justicia,40.42335,-3.69907,Entire home/apt,46,1,9,2019-07-08,1.39,7,354
32829017,Habitación Individual en Madrid.,246965710,Javier,Hortaleza,Pinar del Rey,40.47044,-3.64922,Private room,75,1,7,2019-06-26,1.12,1,178
32829020,Apartment for 3 people -Madrid -ATOCHA- WIFI-25m2,245989820,Concepcion,Arganzuela,Palos de Moguer,40.40272,-3.69201,Entire home/apt,60,2,24,2019-09-02,3.89,1,74
32830297,Chic Plaza Mayor Deluxe,2662680,Mario Y Noelia,Centro,Sol,40.4162,-3.70541,Entire home/apt,95,1,21,2019-09-11,3.37,8,307
32832936,Fantastic Apartment close to the Royal Palace.,194164323,Nicole,Arganzuela,Imperial,40.41159,-3.71972,Entire home/apt,58,1,15,2019-09-01,2.50,18,0
32833178,Apartamento in the city center Madrid,88266123,Vany,Centro,Embajadores,40.41113,-3.70301,Entire home/apt,40,2,6,2019-08-18,0.98,2,0
32834563,Contemporary Duplex in Justicia,159558182,Home Club,Chamberí,Trafalgar,40.4293,-3.69649,Entire home/apt,300,1,1,2019-05-05,0.22,44,297
32836045,Estupendo apartamento en Calle Mayor,109988141,Rest In Mayor,Centro,Palacio,40.4167,-3.70947,Entire home/apt,125,2,33,2019-09-01,5.13,6,326
32836515,Maravilloso apartamento en Calle Mayor,109988141,Rest In Mayor,Centro,Palacio,40.41715,-3.70989,Entire home/apt,110,2,27,2019-08-15,4.33,6,331
32836529,"Gran via Excellent, by Presidence Rentals",77420214,Presidence Rentals,Centro,Sol,40.41869,-3.70373,Entire home/apt,157,3,30,2019-09-08,4.59,19,302
32838886,Apartamento dos dormitorios al lado del metro,236573839,Montse,Puente de Vallecas,Numancia,40.39666,-3.66479,Entire home/apt,72,2,22,2019-09-14,5.32,3,150
32839328,Acogedora Habitación Privada en piso moderno!,208842033,Liliana,Tetuán,Bellas Vistas,40.45027,-3.70584,Private room,35,2,27,2019-07-06,4.24,1,48
32839950,Your best experience in La Latina,247049894,Andrea,Centro,Palacio,40.40954,-3.70992,Entire home/apt,60,3,29,2019-09-15,4.65,3,311
32840487,"LOCATION, PEACEFUL & FULL EQUIPED APT (WIFI/AC)",45543320,Patricia,Centro,Palacio,40.41646,-3.70996,Entire home/apt,79,1,29,2019-09-03,4.70,25,325
32841456,Open apartment in MALASAÑA -HEART of Madrid-6PAX,247060176,Mar,Centro,Universidad,40.42471,-3.70499,Entire home/apt,100,2,16,2019-09-16,2.68,1,58
32841853,Cerca de Sol y de Atocha,97607670,Pam,Villaverde,Los Rosales,40.3551,-3.68674,Private room,60,1,0,,,2,0
32843125,Zaida 51. Madrid,36234127,Andrés,Carabanchel,San Isidro,40.39391,-3.73644,Private room,79,3,1,2019-06-02,0.27,2,180
32843234,Habitación amplia y muy bonita,143113325,Luz Maria,Tetuán,Berruguete,40.45962,-3.69998,Private room,24,1,26,2019-09-10,4.17,1,54
32850693,No room,161983584,Carlos,Carabanchel,Puerta Bonita,40.3825,-3.73151,Private room,20,2,1,2019-07-07,0.40,1,75
32851151,APARTAMENTOS MY PEOPLE CENTRO,106746021,My People,Latina,Puerta del Angel,40.40842,-3.7405,Entire home/apt,105,1,7,2019-06-01,1.16,2,171
32851289,"Piso 7 personas ,4 habitaciones, DESAYUNO INCLUIDO",106286371,Rosa,Vicálvaro,Casco Histórico de Vicálvaro,40.39834,-3.61889,Entire home/apt,210,1,5,2019-06-30,1.08,1,167
32851825,Precioso apartamento en el Barrio de Las Letras/SP,244189777,Yordanka,Centro,Cortes,40.41131,-3.69548,Entire home/apt,65,2,52,2019-09-07,8.00,2,238
32854319,Beautiful 1Bed Sleeps 6 w/Terrace Heart of Madrid,244266112,Facundo Y Esther,Salamanca,Goya,40.42445,-3.67314,Entire home/apt,78,1,7,2019-09-11,1.22,6,342
32854726,Cuatro Caminos for 3PAX- 1 BDR + sofa-bed,56388429,Antonio,Tetuán,Bellas Vistas,40.4523,-3.70365,Entire home/apt,60,3,13,2019-08-31,2.01,1,0
32855897,Apartment of 80m2 in Barrio Salamanca -6PAX-,213491677,Raquel,Salamanca,Goya,40.42361,-3.67781,Entire home/apt,110,3,17,2019-09-08,2.73,1,69
