"id","extro","open","agree","social","class","school"
1061,59.5255216229671,28.1394886383108,28.097215725902,115.043710553304,"d","III"
1062,53.1270822362139,30.903308880413,34.6106585290861,112.246667340143,"b","II"
1063,69.5241380090866,37.639749060568,33.4610678883035,65.9236878273585,"a","VI"
1064,45.8087544483758,27.1035162355009,37.5889173217835,79.7290931139521,"b","I"
1065,77.5470801187764,36.229084426731,36.4374624309846,92.4490117152696,"d","VI"
1066,69.3398311090217,34.6410585384795,44.4209752659293,106.166213418153,"a","VI"
1067,59.9864563427735,35.8819688397806,43.6278710470857,116.006099793141,"d","III"
1068,75.7986657905583,43.733314784034,38.5828695921751,114.815169191953,"c","VI"
1069,52.9446423689565,35.5110083321513,36.7579371323374,75.3263246849373,"a","II"
1070,66.016517641774,42.627034024836,32.0727921854843,102.348837645761,"b","V"
1071,66.3458382289169,38.3149223887744,32.6318488444646,102.903219200581,"b","V"
1072,47.5152534666898,37.7917172612904,34.3721102484178,109.576679862748,"c","I"
1073,53.1083258533966,24.7102863973744,24.8726578904971,101.572563700658,"b","II"
1074,43.2710156391395,51.3851642656549,26.2538451360784,94.888687717639,"a","I"
1075,57.6358465845781,42.4776849248794,30.5153290493657,120.266001994609,"b","III"
1076,73.8355376691897,45.692203013844,38.9259085872712,70.7352157267703,"c","VI"
1077,51.6558277741783,38.8760367914806,27.9043213567244,72.5085786042195,"a","II"
1078,63.7904977736316,40.2648373459025,30.9383723140337,72.2978746316875,"d","IV"
1079,59.7316627666694,36.7870019446322,42.796418792985,96.072526096826,"d","III"
1080,74.4718416456699,38.2218286140974,32.616465644184,90.90110591803,"c","VI"
1081,59.903276522355,33.5565180039909,34.2484333517517,96.0681448436123,"d","III"
1082,47.3304527636718,36.2706685845405,38.570076137515,73.9647315328292,"b","I"
1083,53.6114950745523,40.9484685916147,34.6219598268427,126.24041543695,"b","II"
1084,61.814354641244,38.4689200775951,33.7085033956939,92.3118970715996,"b","IV"
1085,45.8537547490516,44.7174218895026,22.6017966328501,92.1842186965155,"b","I"
1086,53.3969313129891,44.4852047445673,36.8742823937364,81.4724266773496,"b","II"
1087,61.131601767145,33.7474059219143,26.1299017873163,96.1002726588206,"a","IV"
1088,67.53303310225,32.1841601668435,39.4184006632889,104.301867312185,"c","V"
1089,57.4636193262688,53.0873724821154,39.5155582983974,107.562223563668,"b","III"
1090,59.2912259810219,40.4581170518681,33.2208951095393,110.126119778806,"d","III"
1091,52.011134675724,35.8944031883304,38.4234503628782,95.7983628822753,"a","II"
1092,68.5753849019267,32.4094933392059,35.4897077782526,107.412839303494,"d","V"
1093,59.0370895998651,37.5809222636153,26.9115306743518,77.2073368870538,"c","III"
1094,70.6022341424069,43.9192942075553,40.624968784233,102.177274589471,"a","VI"
1095,65.1250452239488,34.9300670355604,25.8135949245445,88.9284466998603,"a","V"
1096,76.8586368997411,43.589520708873,38.6149608150443,95.6585626323433,"c","VI"
1097,61.9051714469399,47.1417014669386,31.5303097386675,97.7383431576886,"b","IV"
1098,47.2485879943774,36.907116061509,45.7782232330195,48.3372170613709,"b","I"
1099,70.5777801752227,42.9392733202405,32.9072066396442,109.25714141301,"a","VI"
1100,59.2417238386818,35.2453620083917,33.5441757278054,103.375141892979,"c","III"
1101,68.2453076841235,40.9326091839075,26.9797952399644,104.666920803036,"d","V"
1102,62.3763269606345,43.1109782860353,27.3010257014788,83.2115986911296,"c","IV"
1103,66.7258084459223,31.583700507682,35.3637084523487,70.5655969618822,"c","V"
1104,44.7516716958052,47.9675589831086,30.5939967054645,108.81615520808,"b","I"
1105,39.127889545135,43.0666205243953,34.5979953605412,96.5273106990773,"a","I"
1106,70.19331531289,41.5209865553417,35.1107517143378,117.315171456442,"a","VI"
1107,59.8143932681514,33.3363165463942,35.2531942627881,103.294759070188,"d","III"
1108,53.178380053698,34.4584247915531,31.7110069856701,85.0391646158562,"b","II"
1109,58.502056176956,35.0884561733131,36.2844116196768,89.8622577144095,"c","III"
1110,54.7259011217759,45.924592288941,37.787158839688,98.4754698656486,"c","II"
1111,63.11950310514,45.6604122824241,35.651743729092,103.378502876649,"c","IV"
1112,49.4229163013951,43.0969880491059,37.017125942862,84.7462314276265,"d","I"
1113,50.0011446251124,32.9334343626327,38.9516586686344,115.727310920407,"d","I"
1114,60.2903191821056,44.2497731577802,33.6876842878812,92.9532341642304,"a","IV"
1115,56.7625491789219,38.1107955719232,44.5066807815805,78.3663451952433,"a","III"
1116,59.1279685231484,50.3254140258726,34.1068960044573,112.276464283317,"c","III"
1117,69.3875365266616,44.9770702904263,29.9129425806657,102.306002157955,"a","VI"
1118,72.495876137927,41.2217680122571,33.5277931933462,98.0802311923287,"b","VI"
1119,52.4718882550383,34.9287008592395,35.973996918337,98.6246183550027,"a","II"
1120,59.4414013988055,34.1558796750351,40.2710263732835,72.3678371394688,"d","III"
1121,62.0064409015181,34.9567381838517,32.0730001291266,120.27484879923,"b","IV"
1122,63.9825602037471,32.2735397645439,42.0987222049111,107.117816337385,"d","IV"
1123,73.158214122791,39.7921676902774,30.3795827672677,107.570025043529,"c","VI"
1124,55.4989889191934,36.5080560719753,38.2512125773864,74.1297849681929,"d","II"
1125,60.3403214172454,40.9774880181712,33.6772363732286,111.473340481757,"a","IV"
1126,45.2091282502129,33.3702233477341,35.0265103054548,63.9790689956797,"b","I"
1127,49.6795480133498,40.4437470692658,40.9982484443181,83.327002934232,"d","I"
1128,58.2242926794959,33.0061414554096,38.4418908831801,120.589414057209,"b","III"
1129,69.1349117845942,39.920137730206,37.0070889054701,83.6538405751403,"a","VI"
1130,56.2460828051676,37.8088472323767,33.4644858757352,100.887516329674,"d","II"
1131,57.9988395118059,42.0858964387682,39.2037738050737,83.7097342732439,"b","III"
1132,57.4700508404636,34.7177315940771,41.1112997348576,113.19615035677,"b","III"
1133,57.5811584377796,40.6350332703514,39.0560654235004,129.14883359529,"b","III"
1134,44.5966949946323,42.0826185175393,37.1998466946579,112.789248769013,"b","I"
1135,52.3367937799335,45.0543966256536,32.8807702611304,101.183594148868,"a","II"
1136,67.2628496354518,42.6772277105512,35.2600845550811,70.4987596004247,"c","V"
1137,74.786121175067,33.1886792205588,39.3784618876149,89.6494133950247,"c","VI"
1138,48.3957228679684,37.5607771300222,34.2261904035766,89.331096484899,"c","I"
1139,69.0037534812679,32.9761559053291,30.7305520527816,98.7320179935872,"d","V"
1140,64.8762302505352,37.3792801550533,36.3783263149815,81.1340119943223,"a","V"
1141,57.3806003500373,48.1299995018504,34.9430159766005,92.010037319215,"b","III"
1142,62.3743619766472,44.9587120048139,42.7908240675395,96.780948244636,"c","IV"
1143,60.6450203184392,34.197918867773,27.9151041816251,85.1020106367198,"a","IV"
1144,72.359935691168,48.0909991257994,35.0114565847894,118.499936789881,"b","VI"
1145,57.401838402511,48.0563739129201,40.5096207622845,84.8911659990365,"b","III"
1146,73.8674353407794,38.9015128620465,33.7739649306397,92.633687955785,"c","VI"
1147,46.5206180135192,34.0407736102684,39.9579072936358,72.069558096275,"b","I"
1148,53.322343166204,32.2013616670741,35.4184408332979,62.4377122944743,"b","II"
1149,41.0187724606256,36.0425293358817,34.5278081211846,85.3817507506287,"a","I"
1150,72.531540324735,34.9760912598366,36.3954147524352,82.4233587262085,"b","VI"
1151,58.5457959398991,38.7240572886212,30.1757862586557,118.457804845148,"c","III"
1152,60.2776015442365,49.4415399887276,29.4774374770731,112.780318659962,"a","IV"
1153,48.8985237930316,38.0399699370009,36.448661950413,85.626131548101,"c","I"
1154,70.0507918036221,30.4299311842562,37.3037746787704,104.259869059086,"a","VI"
1155,45.5968756360492,35.7788614637724,32.5170296147875,121.618209095915,"b","I"
1156,60.9237403292612,24.9818538270711,31.9654269116975,101.827190292787,"a","IV"
1157,53.8211013556761,49.3474464031995,34.7792806151523,113.680759087415,"b","II"
1158,56.3319137194015,36.692998015215,46.3696950195784,111.513921869935,"a","III"
1159,54.5569036274295,46.9817863717337,41.5504742583896,122.517729380117,"c","II"
1160,58.3618913591344,39.7135320517099,33.8278638441323,119.81791325877,"c","III"
1161,56.8650434046836,52.7327874022602,34.7087891275452,95.85529230267,"a","III"
1162,71.2752767569691,35.7639859322979,29.0463854176183,75.3907919717376,"b","VI"
1163,67.143627932926,31.8025390028785,37.1034401937382,109.784013247095,"c","V"
1164,47.9702046835991,41.5738015615491,44.2641048897446,96.628759476931,"c","I"
1165,55.3681298561278,34.1775894069041,34.736167193782,126.100425174995,"c","II"
1166,73.2752558173268,43.2164478212754,42.2018905229262,105.19691165285,"c","VI"
1167,56.8335341493927,40.9038663198045,32.1796990080571,90.0829123232764,"a","III"
1168,58.5127516469298,46.7245382507619,29.9742218095638,95.4264517238395,"c","III"
1169,73.220518336147,35.6985799704011,32.750782272878,94.358479085299,"c","VI"
1170,59.0666183526065,37.9332233379635,30.4814551757894,110.714727777347,"c","III"
1171,61.331576075657,32.5392541130636,33.7437930939374,104.63245430417,"b","IV"
1172,50.1767824293032,41.3026311828704,31.8319695803733,108.96208777507,"d","I"
1173,53.085401185787,47.973824680774,32.9001084338711,114.314535573967,"b","II"
1174,74.9822921522149,34.2793621256466,32.8939608112808,89.134331263213,"c","VI"
1175,66.265755954129,36.3483873701644,42.2153489033592,92.5836795617236,"b","V"
1176,57.9255343996348,34.6567076524194,37.6181823225294,81.516684877704,"b","III"
1177,55.2645819119422,40.5934153189448,31.4097447739662,98.6679281817797,"c","II"
1178,50.9516893649493,39.9661144855474,32.9874487189038,98.5629674683384,"d","I"
1179,54.4122406188551,42.0786608906505,36.7039626809755,91.8438340257212,"c","II"
1180,59.9034953456668,40.982842281801,34.4051850629121,92.5670723596634,"d","III"
1181,67.6701717032852,35.8451614089364,34.78960103634,108.673866139781,"d","V"
1182,48.6432374590588,28.7605287970503,31.8588829272743,132.346140443257,"c","I"
1183,64.6900930849587,34.2989065625263,36.1114556274228,105.363873798811,"a","V"
1184,65.4054947844008,43.1356772694497,25.3159278675815,110.197008554785,"a","V"
1185,58.1295768608257,32.5557096319266,43.2647873854815,81.6241498628802,"b","III"
1186,67.272352123408,36.3307203710032,37.0319843664246,102.326762695835,"c","V"
1187,64.5137629036735,39.8374612986909,47.4780696688075,77.2525495758884,"a","V"
1188,68.8432543175707,34.0775589890518,35.9432925505806,89.324913429497,"d","V"
1189,68.606354345221,41.7845300837945,36.2165876932815,98.9143178088482,"d","V"
1190,56.5927890814302,30.5669312796079,22.4863138354353,110.171153587771,"a","III"
1191,61.9994228790905,45.4805957890499,36.4294449353355,99.29161852952,"b","IV"
1192,71.0041532550162,43.9862229288455,35.5061906015379,108.751323813543,"b","VI"
1193,38.6564939689998,35.8978482939036,33.051635458332,76.3868983767878,"a","I"
1194,63.6046665278606,43.6304447632907,30.1933913177644,115.975447366832,"d","IV"
1195,67.0555056094588,42.9700780959732,47.9535549212942,76.52496232797,"c","V"
1196,68.7490866296923,49.2503402662392,36.5426149261709,111.488543877897,"d","V"
1197,50.4723972309203,40.7968767230837,27.5996696550464,97.1297176983822,"d","I"
1198,51.291211840514,41.3570284842403,34.8086665554207,72.5658186319451,"d","I"
1199,50.5199825580964,42.4985345661089,38.6929434236496,68.63504278913,"d","I"
1200,56.7230819445426,31.4095647621162,38.397713570737,111.827341698944,"a","III"
